KOLOM DUMMY,DEST_KCU,DEST_REGION,SERVICE,ORIGIN_CODE,DEST_CODE,SLA_LDR,SLA_BREACH,SLA Return
REGMDN10000KOE20102,KOE,JTBNN,REG,MDN10000,KOE20102,11,18,33
REGMDN10000KOE20108,KOE,JTBNN,REG,MDN10000,KOE20108,11,18,33
REGMDN10000KOE20114,KOE,JTBNN,REG,MDN10000,KOE20114,11,18,33
REGMDN10000KOE20115,KOE,JTBNN,REG,MDN10000,KOE20115,11,18,33
REGMDN10000KOE20116,KOE,JTBNN,REG,MDN10000,KOE20116,11,18,33
REGMDN10000KOE20117,KOE,JTBNN,REG,MDN10000,KOE20117,11,18,33
REGMDN10000KOE20118,KOE,JTBNN,REG,MDN10000,KOE20118,11,18,33
REGMDN10000KOE20119,KOE,JTBNN,REG,MDN10000,KOE20119,11,18,33
REGJBR20100KOE10105,KOE,JTBNN,REG,JBR20100,KOE10105,11,18,33
REGJBR20200KOE20209,KOE,JTBNN,REG,JBR20200,KOE20209,11,18,33
REGJBR20200KOE20210,KOE,JTBNN,REG,JBR20200,KOE20210,11,18,33
REGJBR20200KOE20211,KOE,JTBNN,REG,JBR20200,KOE20211,11,18,33
REGJBR20200KOE20212,KOE,JTBNN,REG,JBR20200,KOE20212,11,18,33
REGJBR20200KOE20213,KOE,JTBNN,REG,JBR20200,KOE20213,11,18,33
REGJBR20200KOE20214,KOE,JTBNN,REG,JBR20200,KOE20214,11,18,33
REGJBR20200KOE20215,KOE,JTBNN,REG,JBR20200,KOE20215,11,18,33
REGJBR20200KOE20216,KOE,JTBNN,REG,JBR20200,KOE20216,11,18,33
REGJBR20200KOE20217,KOE,JTBNN,REG,JBR20200,KOE20217,11,18,33
REGKDR10200KOE10105,KOE,JTBNN,REG,KDR10200,KOE10105,11,18,33
REGMDN20300KOE21600,KOE,JTBNN,REG,MDN20300,KOE21600,11,18,33
REGMDN10000KOE20100,KOE,JTBNN,REG,MDN10000,KOE20100,11,18,33
REGMDN20400KOE20200,KOE,JTBNN,REG,MDN20400,KOE20200,11,18,33
REGMDN20400KOE21600,KOE,JTBNN,REG,MDN20400,KOE21600,11,18,33
REGMDN10100KOE22100,KOE,JTBNN,REG,MDN10100,KOE22100,11,18,33
REGMDN20100KOE21600,KOE,JTBNN,REG,MDN20100,KOE21600,11,18,33
REGMDN20100KOE21601,KOE,JTBNN,REG,MDN20100,KOE21601,11,18,33
REGMDN20100KOE21602,KOE,JTBNN,REG,MDN20100,KOE21602,11,18,33
REGMDN20100KOE21603,KOE,JTBNN,REG,MDN20100,KOE21603,11,18,33
REGMDN20100KOE21605,KOE,JTBNN,REG,MDN20100,KOE21605,11,18,33
REGMDN20100KOE21607,KOE,JTBNN,REG,MDN20100,KOE21607,11,18,33
REGMDN20100KOE21608,KOE,JTBNN,REG,MDN20100,KOE21608,11,18,33
REGMDN20100KOE21609,KOE,JTBNN,REG,MDN20100,KOE21609,11,18,33
REGMDN20100KOE21610,KOE,JTBNN,REG,MDN20100,KOE21610,11,18,33
REGMDN20100KOE21611,KOE,JTBNN,REG,MDN20100,KOE21611,11,18,33
REGJOG10000KOE20701,KOE,JTBNN,REG,JOG10000,KOE20701,11,18,33
REGJOG10000KOE20702,KOE,JTBNN,REG,JOG10000,KOE20702,11,18,33
REGJOG10000KOE20704,KOE,JTBNN,REG,JOG10000,KOE20704,11,18,33
REGJOG10000KOE20709,KOE,JTBNN,REG,JOG10000,KOE20709,11,18,33
REGJOG10000KOE20710,KOE,JTBNN,REG,JOG10000,KOE20710,11,18,33
REGJOG10000KOE20712,KOE,JTBNN,REG,JOG10000,KOE20712,11,18,33
REGJOG10000KOE20713,KOE,JTBNN,REG,JOG10000,KOE20713,11,18,33
REGJOG10000KOE20714,KOE,JTBNN,REG,JOG10000,KOE20714,11,18,33
REGJOG10000KOE20715,KOE,JTBNN,REG,JOG10000,KOE20715,11,18,33
REGJOG10000KOE20716,KOE,JTBNN,REG,JOG10000,KOE20716,11,18,33
REGJOG10000KOE20717,KOE,JTBNN,REG,JOG10000,KOE20717,11,18,33
REGJOG10000KOE20718,KOE,JTBNN,REG,JOG10000,KOE20718,11,18,33
REGJOG10000KOE20719,KOE,JTBNN,REG,JOG10000,KOE20719,11,18,33
REGJOG10000KOE20722,KOE,JTBNN,REG,JOG10000,KOE20722,11,18,33
REGJOG10000KOE20723,KOE,JTBNN,REG,JOG10000,KOE20723,11,18,33
REGJOG10000KOE20724,KOE,JTBNN,REG,JOG10000,KOE20724,11,18,33
REGJOG10000KOE20725,KOE,JTBNN,REG,JOG10000,KOE20725,11,18,33
REGJOG10000KOE20726,KOE,JTBNN,REG,JOG10000,KOE20726,11,18,33
REGJOG10000KOE20727,KOE,JTBNN,REG,JOG10000,KOE20727,11,18,33
REGJOG10000KOE20728,KOE,JTBNN,REG,JOG10000,KOE20728,11,18,33
REGJOG10000KOE20729,KOE,JTBNN,REG,JOG10000,KOE20729,11,18,33
REGJOG10000KOE20730,KOE,JTBNN,REG,JOG10000,KOE20730,11,18,33
REGJOG10000KOE20731,KOE,JTBNN,REG,JOG10000,KOE20731,11,18,33
REGJOG10000KOE20732,KOE,JTBNN,REG,JOG10000,KOE20732,11,18,33
REGJOG10000KOE20733,KOE,JTBNN,REG,JOG10000,KOE20733,11,18,33
REGJOG10000KOE20734,KOE,JTBNN,REG,JOG10000,KOE20734,11,18,33
REGJOG20400KOE10105,KOE,JTBNN,REG,JOG20400,KOE10105,11,18,33
REGJOG20400KOE20209,KOE,JTBNN,REG,JOG20400,KOE20209,11,18,33
REGJOG20400KOE20210,KOE,JTBNN,REG,JOG20400,KOE20210,11,18,33
REGJOG20400KOE20211,KOE,JTBNN,REG,JOG20400,KOE20211,11,18,33
REGJOG20400KOE20212,KOE,JTBNN,REG,JOG20400,KOE20212,11,18,33
REGJOG20400KOE20213,KOE,JTBNN,REG,JOG20400,KOE20213,11,18,33
REGJOG20400KOE20214,KOE,JTBNN,REG,JOG20400,KOE20214,11,18,33
REGJOG20400KOE20215,KOE,JTBNN,REG,JOG20400,KOE20215,11,18,33
REGJOG20400KOE20216,KOE,JTBNN,REG,JOG20400,KOE20216,11,18,33
REGJOG20400KOE20217,KOE,JTBNN,REG,JOG20400,KOE20217,11,18,33
REGJOG20500KOE10105,KOE,JTBNN,REG,JOG20500,KOE10105,11,18,33
REGJOG20500KOE20209,KOE,JTBNN,REG,JOG20500,KOE20209,11,18,33
REGJOG20500KOE20210,KOE,JTBNN,REG,JOG20500,KOE20210,11,18,33
REGJOG20500KOE20211,KOE,JTBNN,REG,JOG20500,KOE20211,11,18,33
REGJOG20500KOE20212,KOE,JTBNN,REG,JOG20500,KOE20212,11,18,33
REGJOG20500KOE20213,KOE,JTBNN,REG,JOG20500,KOE20213,11,18,33
REGJOG20500KOE20214,KOE,JTBNN,REG,JOG20500,KOE20214,11,18,33
REGJOG20500KOE20215,KOE,JTBNN,REG,JOG20500,KOE20215,11,18,33
REGJOG20500KOE20216,KOE,JTBNN,REG,JOG20500,KOE20216,11,18,33
REGJOG20500KOE20217,KOE,JTBNN,REG,JOG20500,KOE20217,11,18,33
REGDJJ10000KOE21106,KOE,JTBNN,REG,DJJ10000,KOE21106,11,18,33
REGDJJ10000KOE21108,KOE,JTBNN,REG,DJJ10000,KOE21108,11,18,33
REGKDR10200KOE10100,KOE,JTBNN,REG,KDR10200,KOE10100,11,18,33
REGKDR10200KOE10101,KOE,JTBNN,REG,KDR10200,KOE10101,11,18,33
REGKDR10200KOE10102,KOE,JTBNN,REG,KDR10200,KOE10102,11,18,33
REGKDR10200KOE10103,KOE,JTBNN,REG,KDR10200,KOE10103,11,18,33
REGKDR10200KOE10104,KOE,JTBNN,REG,KDR10200,KOE10104,11,18,33
REGJOG20500KOE10100,KOE,JTBNN,REG,JOG20500,KOE10100,11,18,33
REGJOG20500KOE10101,KOE,JTBNN,REG,JOG20500,KOE10101,11,18,33
REGJOG20500KOE10102,KOE,JTBNN,REG,JOG20500,KOE10102,11,18,33
REGJOG20500KOE10103,KOE,JTBNN,REG,JOG20500,KOE10103,11,18,33
REGJOG20500KOE10104,KOE,JTBNN,REG,JOG20500,KOE10104,11,18,33
REGJOG20400KOE10100,KOE,JTBNN,REG,JOG20400,KOE10100,11,18,33
REGJOG20400KOE10101,KOE,JTBNN,REG,JOG20400,KOE10101,11,18,33
REGJOG20400KOE10102,KOE,JTBNN,REG,JOG20400,KOE10102,11,18,33
REGJOG20400KOE10103,KOE,JTBNN,REG,JOG20400,KOE10103,11,18,33
REGJOG20400KOE10104,KOE,JTBNN,REG,JOG20400,KOE10104,11,18,33
REGMDN10000KOE20109,KOE,JTBNN,REG,MDN10000,KOE20109,11,18,33
REGMDN10000KOE20110,KOE,JTBNN,REG,MDN10000,KOE20110,11,18,33
REGMDN10000KOE20111,KOE,JTBNN,REG,MDN10000,KOE20111,11,18,33
REGJBR20100KOE10100,KOE,JTBNN,REG,JBR20100,KOE10100,11,18,33
REGJBR20100KOE10101,KOE,JTBNN,REG,JBR20100,KOE10101,11,18,33
REGJBR20100KOE10102,KOE,JTBNN,REG,JBR20100,KOE10102,11,18,33
REGJBR20100KOE10103,KOE,JTBNN,REG,JBR20100,KOE10103,11,18,33
REGJBR20100KOE10104,KOE,JTBNN,REG,JBR20100,KOE10104,11,18,33
REGMDN10100KOE21913,KOE,JTBNN,REG,MDN10100,KOE21913,11,18,33
REGMDN10100KOE21918,KOE,JTBNN,REG,MDN10100,KOE21918,11,18,33
REGMDN10100KOE21919,KOE,JTBNN,REG,MDN10100,KOE21919,11,18,33
REGJBR20200KOE21913,KOE,JTBNN,REG,JBR20200,KOE21913,11,18,33
REGJBR20200KOE21918,KOE,JTBNN,REG,JBR20200,KOE21918,11,18,33
REGJBR20200KOE21919,KOE,JTBNN,REG,JBR20200,KOE21919,11,18,33
REGJBR20200KOE21920,KOE,JTBNN,REG,JBR20200,KOE21920,11,18,33
REGJBR20200KOE21921,KOE,JTBNN,REG,JBR20200,KOE21921,11,18,33
REGKDR10100KOE21913,KOE,JTBNN,REG,KDR10100,KOE21913,11,18,33
REGKDR10100KOE21918,KOE,JTBNN,REG,KDR10100,KOE21918,11,18,33
REGKDR10100KOE21919,KOE,JTBNN,REG,KDR10100,KOE21919,11,18,33
REGKDR10100KOE21920,KOE,JTBNN,REG,KDR10100,KOE21920,11,18,33
REGKDR10100KOE21921,KOE,JTBNN,REG,KDR10100,KOE21921,11,18,33
REGJBR20200KOE20201,KOE,JTBNN,REG,JBR20200,KOE20201,11,18,33
REGJBR20200KOE20202,KOE,JTBNN,REG,JBR20200,KOE20202,11,18,33
REGJBR20200KOE20203,KOE,JTBNN,REG,JBR20200,KOE20203,11,18,33
REGJBR20200KOE20204,KOE,JTBNN,REG,JBR20200,KOE20204,11,18,33
REGJBR20200KOE20205,KOE,JTBNN,REG,JBR20200,KOE20205,11,18,33
REGJBR20200KOE20206,KOE,JTBNN,REG,JBR20200,KOE20206,11,18,33
REGJBR20200KOE20207,KOE,JTBNN,REG,JBR20200,KOE20207,11,18,33
REGJBR20200KOE20208,KOE,JTBNN,REG,JBR20200,KOE20208,11,18,33
REGJOG20500KOE20201,KOE,JTBNN,REG,JOG20500,KOE20201,11,18,33
REGJOG20500KOE20202,KOE,JTBNN,REG,JOG20500,KOE20202,11,18,33
REGJOG20500KOE20203,KOE,JTBNN,REG,JOG20500,KOE20203,11,18,33
REGJOG20500KOE20204,KOE,JTBNN,REG,JOG20500,KOE20204,11,18,33
REGJOG20500KOE20205,KOE,JTBNN,REG,JOG20500,KOE20205,11,18,33
REGJOG20500KOE20206,KOE,JTBNN,REG,JOG20500,KOE20206,11,18,33
REGJOG20500KOE20207,KOE,JTBNN,REG,JOG20500,KOE20207,11,18,33
REGJOG20500KOE20208,KOE,JTBNN,REG,JOG20500,KOE20208,11,18,33
REGJOG20400KOE20201,KOE,JTBNN,REG,JOG20400,KOE20201,11,18,33
REGJOG20400KOE20202,KOE,JTBNN,REG,JOG20400,KOE20202,11,18,33
REGJOG20400KOE20203,KOE,JTBNN,REG,JOG20400,KOE20203,11,18,33
REGJOG20400KOE20204,KOE,JTBNN,REG,JOG20400,KOE20204,11,18,33
REGJOG20400KOE20205,KOE,JTBNN,REG,JOG20400,KOE20205,11,18,33
REGJOG20400KOE20206,KOE,JTBNN,REG,JOG20400,KOE20206,11,18,33
REGJOG20400KOE20207,KOE,JTBNN,REG,JOG20400,KOE20207,11,18,33
REGJOG20400KOE20208,KOE,JTBNN,REG,JOG20400,KOE20208,11,18,33
REGKDR10000KOE21501,KOE,JTBNN,REG,KDR10000,KOE21501,11,18,33
REGKDR10000KOE21502,KOE,JTBNN,REG,KDR10000,KOE21502,11,18,33
REGKDR10000KOE21503,KOE,JTBNN,REG,KDR10000,KOE21503,11,18,33
REGKDR10000KOE21504,KOE,JTBNN,REG,KDR10000,KOE21504,11,18,33
REGKDR10000KOE21505,KOE,JTBNN,REG,KDR10000,KOE21505,11,18,33
REGKDR10000KOE21506,KOE,JTBNN,REG,KDR10000,KOE21506,11,18,33
REGKDR10000KOE21507,KOE,JTBNN,REG,KDR10000,KOE21507,11,18,33
REGKDR10000KOE21508,KOE,JTBNN,REG,KDR10000,KOE21508,11,18,33
REGKDR10000KOE21509,KOE,JTBNN,REG,KDR10000,KOE21509,11,18,33
REGKDR10000KOE21510,KOE,JTBNN,REG,KDR10000,KOE21510,11,18,33
REGJOG20400KOE21501,KOE,JTBNN,REG,JOG20400,KOE21501,11,18,33
REGJOG20400KOE21502,KOE,JTBNN,REG,JOG20400,KOE21502,11,18,33
REGJOG20400KOE21503,KOE,JTBNN,REG,JOG20400,KOE21503,11,18,33
REGJOG20400KOE21504,KOE,JTBNN,REG,JOG20400,KOE21504,11,18,33
REGJOG20400KOE21505,KOE,JTBNN,REG,JOG20400,KOE21505,11,18,33
REGJOG20400KOE21506,KOE,JTBNN,REG,JOG20400,KOE21506,11,18,33
REGJOG20400KOE21507,KOE,JTBNN,REG,JOG20400,KOE21507,11,18,33
REGJOG20400KOE21508,KOE,JTBNN,REG,JOG20400,KOE21508,11,18,33
REGJOG20400KOE21509,KOE,JTBNN,REG,JOG20400,KOE21509,11,18,33
REGJOG20400KOE21510,KOE,JTBNN,REG,JOG20400,KOE21510,11,18,33
REGMDN20400KOE21604,KOE,JTBNN,REG,MDN20400,KOE21604,11,18,33
REGMDN20300KOE21604,KOE,JTBNN,REG,MDN20300,KOE21604,11,18,33
REGKDR10200KOE21601,KOE,JTBNN,REG,KDR10200,KOE21601,11,18,33
REGKDR10200KOE21602,KOE,JTBNN,REG,KDR10200,KOE21602,11,18,33
REGKDR10200KOE21603,KOE,JTBNN,REG,KDR10200,KOE21603,11,18,33
REGKDR10200KOE21604,KOE,JTBNN,REG,KDR10200,KOE21604,11,18,33
REGKDR10200KOE21605,KOE,JTBNN,REG,KDR10200,KOE21605,11,18,33
REGKDR10200KOE21606,KOE,JTBNN,REG,KDR10200,KOE21606,11,18,33
REGKDR10200KOE21607,KOE,JTBNN,REG,KDR10200,KOE21607,11,18,33
REGKDR10200KOE21608,KOE,JTBNN,REG,KDR10200,KOE21608,11,18,33
REGKDR10200KOE21609,KOE,JTBNN,REG,KDR10200,KOE21609,11,18,33
REGKDR10200KOE21610,KOE,JTBNN,REG,KDR10200,KOE21610,11,18,33
REGKDR10200KOE21611,KOE,JTBNN,REG,KDR10200,KOE21611,11,18,33
REGKRW10000KOE21501,KOE,JTBNN,REG,KRW10000,KOE21501,11,18,33
REGKRW10000KOE21502,KOE,JTBNN,REG,KRW10000,KOE21502,11,18,33
REGKRW10000KOE21503,KOE,JTBNN,REG,KRW10000,KOE21503,11,18,33
REGKRW10000KOE21504,KOE,JTBNN,REG,KRW10000,KOE21504,11,18,33
REGKRW10000KOE21505,KOE,JTBNN,REG,KRW10000,KOE21505,11,18,33
REGKRW10000KOE21506,KOE,JTBNN,REG,KRW10000,KOE21506,11,18,33
REGKRW10000KOE21507,KOE,JTBNN,REG,KRW10000,KOE21507,11,18,33
REGKRW10000KOE21508,KOE,JTBNN,REG,KRW10000,KOE21508,11,18,33
REGKRW10000KOE21509,KOE,JTBNN,REG,KRW10000,KOE21509,11,18,33
REGKRW10000KOE21510,KOE,JTBNN,REG,KRW10000,KOE21510,11,18,33
REGMES20200KOE21918,KOE,JTBNN,REG,MES20200,KOE21918,11,18,33
REGMES10600KOE21106,KOE,JTBNN,REG,MES10600,KOE21106,11,18,33
REGMES10600KOE21108,KOE,JTBNN,REG,MES10600,KOE21108,11,18,33
REGMES10600KOE10101,KOE,JTBNN,REG,MES10600,KOE10101,11,18,33
REGMES10600KOE10102,KOE,JTBNN,REG,MES10600,KOE10102,11,18,33
REGMES10600KOE10103,KOE,JTBNN,REG,MES10600,KOE10103,11,18,33
REGMES10000KOE10100,KOE,JTBNN,REG,MES10000,KOE10100,11,18,33
REGMES10000KOE10101,KOE,JTBNN,REG,MES10000,KOE10101,11,18,33
REGMES10000KOE10102,KOE,JTBNN,REG,MES10000,KOE10102,11,18,33
REGMES10000KOE10103,KOE,JTBNN,REG,MES10000,KOE10103,11,18,33
REGMES10000KOE10104,KOE,JTBNN,REG,MES10000,KOE10104,11,18,33
REGMES20200KOE21506,KOE,JTBNN,REG,MES20200,KOE21506,11,18,33
REGMES20200KOE21510,KOE,JTBNN,REG,MES20200,KOE21510,11,18,33
REGDTB20500KOE21506,KOE,JTBNN,REG,DTB20500,KOE21506,11,18,33
REGDTB20500KOE21510,KOE,JTBNN,REG,DTB20500,KOE21510,11,18,33
REGMES10000KOE21501,KOE,JTBNN,REG,MES10000,KOE21501,11,18,33
REGMES10000KOE21502,KOE,JTBNN,REG,MES10000,KOE21502,11,18,33
REGMES10000KOE21503,KOE,JTBNN,REG,MES10000,KOE21503,11,18,33
REGMES10000KOE21504,KOE,JTBNN,REG,MES10000,KOE21504,11,18,33
REGMES10000KOE21505,KOE,JTBNN,REG,MES10000,KOE21505,11,18,33
REGMES10000KOE21506,KOE,JTBNN,REG,MES10000,KOE21506,11,18,33
REGMES10000KOE21507,KOE,JTBNN,REG,MES10000,KOE21507,11,18,33
REGMES10000KOE21508,KOE,JTBNN,REG,MES10000,KOE21508,11,18,33
REGMES10000KOE21509,KOE,JTBNN,REG,MES10000,KOE21509,11,18,33
REGMES10000KOE21510,KOE,JTBNN,REG,MES10000,KOE21510,11,18,33
REGMES20200KOE20102,KOE,JTBNN,REG,MES20200,KOE20102,11,18,33
REGMES20200KOE20111,KOE,JTBNN,REG,MES20200,KOE20111,11,18,33
REGMES20200KOE20115,KOE,JTBNN,REG,MES20200,KOE20115,11,18,33
REGMES20200KOE20117,KOE,JTBNN,REG,MES20200,KOE20117,11,18,33
REGMES10000KOE20109,KOE,JTBNN,REG,MES10000,KOE20109,11,18,33
REGMES10000KOE20110,KOE,JTBNN,REG,MES10000,KOE20110,11,18,33
REGMES10000KOE20111,KOE,JTBNN,REG,MES10000,KOE20111,11,18,33
REGMES20700KOE21601,KOE,JTBNN,REG,MES20700,KOE21601,11,18,33
REGMES20700KOE21602,KOE,JTBNN,REG,MES20700,KOE21602,11,18,33
REGMES20700KOE21604,KOE,JTBNN,REG,MES20700,KOE21604,11,18,33
REGMES20700KOE21605,KOE,JTBNN,REG,MES20700,KOE21605,11,18,33
REGMES20700KOE21607,KOE,JTBNN,REG,MES20700,KOE21607,11,18,33
REGMES20700KOE21609,KOE,JTBNN,REG,MES20700,KOE21609,11,18,33
REGMES20601KOE20301,KOE,JTBNN,REG,MES20601,KOE20301,11,18,33
REGMES20601KOE20302,KOE,JTBNN,REG,MES20601,KOE20302,11,18,33
REGMES20601KOE20305,KOE,JTBNN,REG,MES20601,KOE20305,11,18,33
REGMES20601KOE20306,KOE,JTBNN,REG,MES20601,KOE20306,11,18,33
REGMES20601KOE20307,KOE,JTBNN,REG,MES20601,KOE20307,11,18,33
REGMES20601KOE20310,KOE,JTBNN,REG,MES20601,KOE20310,11,18,33
REGMES20601KOE20312,KOE,JTBNN,REG,MES20601,KOE20312,11,18,33
REGMES20601KOE20316,KOE,JTBNN,REG,MES20601,KOE20316,11,18,33
REGMES20601KOE20318,KOE,JTBNN,REG,MES20601,KOE20318,11,18,33
REGMES20601KOE20321,KOE,JTBNN,REG,MES20601,KOE20321,11,18,33
REGMES20601KOE20322,KOE,JTBNN,REG,MES20601,KOE20322,11,18,33
REGMES20601KOE20323,KOE,JTBNN,REG,MES20601,KOE20323,11,18,33
REGMES20601KOE20324,KOE,JTBNN,REG,MES20601,KOE20324,11,18,33
REGDTB20400KOE20301,KOE,JTBNN,REG,DTB20400,KOE20301,11,18,33
REGDTB20400KOE20302,KOE,JTBNN,REG,DTB20400,KOE20302,11,18,33
REGDTB20400KOE20305,KOE,JTBNN,REG,DTB20400,KOE20305,11,18,33
REGDTB20400KOE20306,KOE,JTBNN,REG,DTB20400,KOE20306,11,18,33
REGDTB20400KOE20307,KOE,JTBNN,REG,DTB20400,KOE20307,11,18,33
REGDTB20400KOE20310,KOE,JTBNN,REG,DTB20400,KOE20310,11,18,33
REGDTB20400KOE20312,KOE,JTBNN,REG,DTB20400,KOE20312,11,18,33
REGDTB20400KOE20316,KOE,JTBNN,REG,DTB20400,KOE20316,11,18,33
REGDTB20400KOE20318,KOE,JTBNN,REG,DTB20400,KOE20318,11,18,33
REGDTB20400KOE20321,KOE,JTBNN,REG,DTB20400,KOE20321,11,18,33
REGDTB20400KOE20322,KOE,JTBNN,REG,DTB20400,KOE20322,11,18,33
REGDTB20400KOE20323,KOE,JTBNN,REG,DTB20400,KOE20323,11,18,33
REGDTB20400KOE20324,KOE,JTBNN,REG,DTB20400,KOE20324,11,18,33
REGMDC10000KOE21601,KOE,JTBNN,REG,MDC10000,KOE21601,11,18,33
REGMDC10000KOE21602,KOE,JTBNN,REG,MDC10000,KOE21602,11,18,33
REGMDC10000KOE21604,KOE,JTBNN,REG,MDC10000,KOE21604,11,18,33
REGMDC10000KOE21605,KOE,JTBNN,REG,MDC10000,KOE21605,11,18,33
REGMDC10000KOE21607,KOE,JTBNN,REG,MDC10000,KOE21607,11,18,33
REGMDC10000KOE21609,KOE,JTBNN,REG,MDC10000,KOE21609,11,18,33
REGKDI10000KOE21601,KOE,JTBNN,REG,KDI10000,KOE21601,11,18,33
REGKDI10000KOE21602,KOE,JTBNN,REG,KDI10000,KOE21602,11,18,33
REGKDI10000KOE21604,KOE,JTBNN,REG,KDI10000,KOE21604,11,18,33
REGKDI10000KOE21605,KOE,JTBNN,REG,KDI10000,KOE21605,11,18,33
REGKDI10000KOE21607,KOE,JTBNN,REG,KDI10000,KOE21607,11,18,33
REGKDI10000KOE21609,KOE,JTBNN,REG,KDI10000,KOE21609,11,18,33
REGKDI10000KOE10101,KOE,JTBNN,REG,KDI10000,KOE10101,11,18,33
REGKDI10000KOE10102,KOE,JTBNN,REG,KDI10000,KOE10102,11,18,33
REGKDI10000KOE10103,KOE,JTBNN,REG,KDI10000,KOE10103,11,18,33
REGKDI20100KOE21506,KOE,JTBNN,REG,KDI20100,KOE21506,11,18,33
REGKDI20100KOE21510,KOE,JTBNN,REG,KDI20100,KOE21510,11,18,33
REGKDI10000KOE21106,KOE,JTBNN,REG,KDI10000,KOE21106,11,18,33
REGKDI10000KOE21108,KOE,JTBNN,REG,KDI10000,KOE21108,11,18,33
REGGTO20100KOE20301,KOE,JTBNN,REG,GTO20100,KOE20301,11,18,33
REGGTO20100KOE20302,KOE,JTBNN,REG,GTO20100,KOE20302,11,18,33
REGGTO20100KOE20305,KOE,JTBNN,REG,GTO20100,KOE20305,11,18,33
REGGTO20100KOE20306,KOE,JTBNN,REG,GTO20100,KOE20306,11,18,33
REGGTO20100KOE20307,KOE,JTBNN,REG,GTO20100,KOE20307,11,18,33
REGGTO20100KOE20310,KOE,JTBNN,REG,GTO20100,KOE20310,11,18,33
REGGTO20100KOE20312,KOE,JTBNN,REG,GTO20100,KOE20312,11,18,33
REGGTO20100KOE20316,KOE,JTBNN,REG,GTO20100,KOE20316,11,18,33
REGGTO20100KOE20318,KOE,JTBNN,REG,GTO20100,KOE20318,11,18,33
REGGTO20100KOE20321,KOE,JTBNN,REG,GTO20100,KOE20321,11,18,33
REGGTO20100KOE20322,KOE,JTBNN,REG,GTO20100,KOE20322,11,18,33
REGGTO20100KOE20323,KOE,JTBNN,REG,GTO20100,KOE20323,11,18,33
REGGTO20100KOE20324,KOE,JTBNN,REG,GTO20100,KOE20324,11,18,33
REGGTO10000KOE20301,KOE,JTBNN,REG,GTO10000,KOE20301,11,18,33
REGGTO10000KOE20302,KOE,JTBNN,REG,GTO10000,KOE20302,11,18,33
REGGTO10000KOE20305,KOE,JTBNN,REG,GTO10000,KOE20305,11,18,33
REGGTO10000KOE20306,KOE,JTBNN,REG,GTO10000,KOE20306,11,18,33
REGGTO10000KOE20307,KOE,JTBNN,REG,GTO10000,KOE20307,11,18,33
REGGTO10000KOE20310,KOE,JTBNN,REG,GTO10000,KOE20310,11,18,33
REGGTO10000KOE20312,KOE,JTBNN,REG,GTO10000,KOE20312,11,18,33
REGGTO10000KOE20316,KOE,JTBNN,REG,GTO10000,KOE20316,11,18,33
REGGTO10000KOE20318,KOE,JTBNN,REG,GTO10000,KOE20318,11,18,33
REGGTO10000KOE20321,KOE,JTBNN,REG,GTO10000,KOE20321,11,18,33
REGGTO10000KOE20322,KOE,JTBNN,REG,GTO10000,KOE20322,11,18,33
REGGTO10000KOE20323,KOE,JTBNN,REG,GTO10000,KOE20323,11,18,33
REGGTO10000KOE20324,KOE,JTBNN,REG,GTO10000,KOE20324,11,18,33
REGMES20700KOE21001,KOE,JTBNN,REG,MES20700,KOE21001,11,18,33
REGMES20700KOE21002,KOE,JTBNN,REG,MES20700,KOE21002,11,18,33
REGMES20700KOE21003,KOE,JTBNN,REG,MES20700,KOE21003,11,18,33
REGMES20700KOE21005,KOE,JTBNN,REG,MES20700,KOE21005,11,18,33
REGMES20700KOE21006,KOE,JTBNN,REG,MES20700,KOE21006,11,18,33
REGMES20700KOE21007,KOE,JTBNN,REG,MES20700,KOE21007,11,18,33
REGMES20700KOE21008,KOE,JTBNN,REG,MES20700,KOE21008,11,18,33
REGMES20700KOE21010,KOE,JTBNN,REG,MES20700,KOE21010,11,18,33
REGMES20700KOE21012,KOE,JTBNN,REG,MES20700,KOE21012,11,18,33
REGMES20700KOE21013,KOE,JTBNN,REG,MES20700,KOE21013,11,18,33
REGMES20700KOE21014,KOE,JTBNN,REG,MES20700,KOE21014,11,18,33
REGMES20700KOE21015,KOE,JTBNN,REG,MES20700,KOE21015,11,18,33
REGMES20700KOE21016,KOE,JTBNN,REG,MES20700,KOE21016,11,18,33
REGMES20700KOE21017,KOE,JTBNN,REG,MES20700,KOE21017,11,18,33
REGMES20700KOE21018,KOE,JTBNN,REG,MES20700,KOE21018,11,18,33
REGMES20700KOE21019,KOE,JTBNN,REG,MES20700,KOE21019,11,18,33
REGMES20700KOE21020,KOE,JTBNN,REG,MES20700,KOE21020,11,18,33
REGMES20700KOE21022,KOE,JTBNN,REG,MES20700,KOE21022,11,18,33
REGKDR10100KOE21901,KOE,JTBNN,REG,KDR10100,KOE21901,11,18,33
REGKDR10100KOE21902,KOE,JTBNN,REG,KDR10100,KOE21902,11,18,33
REGKDR10100KOE21903,KOE,JTBNN,REG,KDR10100,KOE21903,11,18,33
REGKDR10100KOE21904,KOE,JTBNN,REG,KDR10100,KOE21904,11,18,33
REGKDR10100KOE21905,KOE,JTBNN,REG,KDR10100,KOE21905,11,18,33
REGKDR10100KOE21906,KOE,JTBNN,REG,KDR10100,KOE21906,11,18,33
REGKDR10100KOE21907,KOE,JTBNN,REG,KDR10100,KOE21907,11,18,33
